SOURCE_DESC,SECTOR_DESC,GROUP_DESC,COMMODITY_DESC,CLASS_DESC,PRODN_PRACTICE_DESC,UTIL_PRACTICE_DESC,STATISTICCAT_DESC,UNIT_DESC,SHORT_DESC,DOMAIN_DESC,DOMAINCAT_DESC,AGG_LEVEL_DESC,STATE_ANSI,STATE_FIPS_CODE,STATE_ALPHA,STATE_NAME,ASD_CODE,ASD_DESC,COUNTY_ANSI,COUNTY_CODE,COUNTY_NAME,REGION_DESC,ZIP_5,WATERSHED_CODE,WATERSHED_DESC,CONGR_DISTRICT_CODE,COUNTRY_CODE,COUNTRY_NAME,LOCATION_DESC,YEAR,FREQ_DESC,BEGIN_CODE,END_CODE,REFERENCE_PERIOD_DESC,WEEK_ENDING,LOAD_TIME,VALUE,CV_%,CENSUS_YEAR,VALUE_NUM,suppressed,series
CENSUS,DEMOGRAPHICS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,PRODUCERS,PRODUCERS: (GENDER = FEMALE),COUNTY,27,27,MN,MINNESOTA,10,NORTHWEST,029,029,CLEARWATER,,,00000000,,,9000,UNITED STATES,"MINNESOTA, NORTHWEST, CLEARWATER",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"2,980",,2017,2980.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,COUNTY,27,27,MN,MINNESOTA,10,NORTHWEST,069,069,KITTSON,,,00000000,,,9000,UNITED STATES,"MINNESOTA, NORTHWEST, KITTSON",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"150,649",15.8,2017,150649.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,IRRIGATED,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"SOYBEANS, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,27,27,MN,MINNESOTA,10,NORTHWEST,069,069,KITTSON,,,00000000,,,9000,UNITED STATES,"MINNESOTA, NORTHWEST, KITTSON",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,(D),(D),2017,,True,IRRIGATED
CENSUS,DEMOGRAPHICS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,PRODUCERS,PRODUCERS: (GENDER = FEMALE),COUNTY,27,27,MN,MINNESOTA,10,NORTHWEST,069,069,KITTSON,,,00000000,,,9000,UNITED STATES,"MINNESOTA, NORTHWEST, KITTSON",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"32,153",,2017,32153.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,COUNTY,27,27,MN,MINNESOTA,10,NORTHWEST,087,087,MAHNOMEN,,,00000000,,,9000,UNITED STATES,"MINNESOTA, NORTHWEST, MAHNOMEN",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"83,420",15.8,2017,83420.0,False,TOTAL
CENSUS,DEMOGRAPHICS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,PRODUCERS,PRODUCERS: (GENDER = FEMALE),COUNTY,27,27,MN,MINNESOTA,10,NORTHWEST,087,087,MAHNOMEN,,,00000000,,,9000,UNITED STATES,"MINNESOTA, NORTHWEST, MAHNOMEN",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"34,763",,2017,34763.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,COUNTY,27,27,MN,MINNESOTA,10,NORTHWEST,089,089,MARSHALL,,,00000000,,,9000,UNITED STATES,"MINNESOTA, NORTHWEST, MARSHALL",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"321,603",15.8,2017,321603.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,IRRIGATED,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"SOYBEANS, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,27,27,MN,MINNESOTA,10,NORTHWEST,089,089,MARSHALL,,,00000000,,,9000,UNITED STATES,"MINNESOTA, NORTHWEST, MARSHALL",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,(D),(D),2017,,True,IRRIGATED
CENSUS,DEMOGRAPHICS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,PRODUCERS,PRODUCERS: (GENDER = FEMALE),COUNTY,27,27,MN,MINNESOTA,10,NORTHWEST,089,089,MARSHALL,,,00000000,,,9000,UNITED STATES,"MINNESOTA, NORTHWEST, MARSHALL",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"100,922",,2017,100922.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,COUNTY,27,27,MN,MINNESOTA,10,NORTHWEST,107,107,NORMAN,,,00000000,,,9000,UNITED STATES,"MINNESOTA, NORTHWEST, NORMAN",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"216,652",15.8,2017,216652.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,IRRIGATED,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"SOYBEANS, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,27,27,MN,MINNESOTA,10,NORTHWEST,107,107,NORMAN,,,00000000,,,9000,UNITED STATES,"MINNESOTA, NORTHWEST, NORMAN",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,(D),(D),2017,,True,IRRIGATED
CENSUS,DEMOGRAPHICS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,PRODUCERS,PRODUCERS: (GENDER = FEMALE),COUNTY,27,27,MN,MINNESOTA,10,NORTHWEST,107,107,NORMAN,,,00000000,,,9000,UNITED STATES,"MINNESOTA, NORTHWEST, NORMAN",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"77,501",,2017,77501.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,COUNTY,27,27,MN,MINNESOTA,10,NORTHWEST,113,113,PENNINGTON,,,00000000,,,9000,UNITED STATES,"MINNESOTA, NORTHWEST, PENNINGTON",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"110,456",15.8,2017,110456.0,False,TOTAL
CENSUS,DEMOGRAPHICS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,PRODUCERS,PRODUCERS: (GENDER = FEMALE),COUNTY,27,27,MN,MINNESOTA,10,NORTHWEST,113,113,PENNINGTON,,,00000000,,,9000,UNITED STATES,"MINNESOTA, NORTHWEST, PENNINGTON",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"38,506",,2017,38506.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,COUNTY,27,27,MN,MINNESOTA,10,NORTHWEST,125,125,RED LAKE,,,00000000,,,9000,UNITED STATES,"MINNESOTA, NORTHWEST, RED LAKE",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"71,818",15.8,2017,71818.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,IRRIGATED,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"SOYBEANS, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,27,27,MN,MINNESOTA,10,NORTHWEST,125,125,RED LAKE,,,00000000,,,9000,UNITED STATES,"MINNESOTA, NORTHWEST, RED LAKE",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,(D),(D),2017,,True,IRRIGATED
CENSUS,DEMOGRAPHICS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,PRODUCERS,PRODUCERS: (GENDER = FEMALE),COUNTY,27,27,MN,MINNESOTA,10,NORTHWEST,125,125,RED LAKE,,,00000000,,,9000,UNITED STATES,"MINNESOTA, NORTHWEST, RED LAKE",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"18,545",,2017,18545.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,COUNTY,27,27,MN,MINNESOTA,10,NORTHWEST,135,135,ROSEAU,,,00000000,,,9000,UNITED STATES,"MINNESOTA, NORTHWEST, ROSEAU",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"188,292",15.8,2017,188292.0,False,TOTAL
CENSUS,DEMOGRAPHICS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,PRODUCERS,PRODUCERS: (GENDER = FEMALE),COUNTY,27,27,MN,MINNESOTA,10,NORTHWEST,135,135,ROSEAU,,,00000000,,,9000,UNITED STATES,"MINNESOTA, NORTHWEST, ROSEAU",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"45,781",,2017,45781.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,COUNTY,27,27,MN,MINNESOTA,20,NORTH CENTRAL,007,007,BELTRAMI,,,00000000,,,9000,UNITED STATES,"MINNESOTA, NORTH CENTRAL, BELTRAMI",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"17,782",15.8,2017,17782.0,False,TOTAL
CENSUS,DEMOGRAPHICS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,PRODUCERS,PRODUCERS: (GENDER = FEMALE),COUNTY,27,27,MN,MINNESOTA,20,NORTH CENTRAL,007,007,BELTRAMI,,,00000000,,,9000,UNITED STATES,"MINNESOTA, NORTH CENTRAL, BELTRAMI",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"7,756",,2017,7756.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,COUNTY,27,27,MN,MINNESOTA,20,NORTH CENTRAL,021,021,CASS,,,00000000,,,9000,UNITED STATES,"MINNESOTA, NORTH CENTRAL, CASS",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,(D),(D),2017,,True,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,IRRIGATED,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"SOYBEANS, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,27,27,MN,MINNESOTA,20,NORTH CENTRAL,021,021,CASS,,,00000000,,,9000,UNITED STATES,"MINNESOTA, NORTH CENTRAL, CASS",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,(D),(D),2017,,True,IRRIGATED
CENSUS,DEMOGRAPHICS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,PRODUCERS,PRODUCERS: (GENDER = FEMALE),COUNTY,27,27,MN,MINNESOTA,20,NORTH CENTRAL,021,021,CASS,,,00000000,,,9000,UNITED STATES,"MINNESOTA, NORTH CENTRAL, CASS",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,(D),,2017,,True,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,COUNTY,27,27,MN,MINNESOTA,20,NORTH CENTRAL,057,057,HUBBARD,,,00000000,,,9000,UNITED STATES,"MINNESOTA, NORTH CENTRAL, HUBBARD",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"1,540",15.8,2017,1540.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,IRRIGATED,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"SOYBEANS, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,27,27,MN,MINNESOTA,20,NORTH CENTRAL,057,057,HUBBARD,,,00000000,,,9000,UNITED STATES,"MINNESOTA, NORTH CENTRAL, HUBBARD",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,728,50.0,2017,728.0,False,IRRIGATED
CENSUS,DEMOGRAPHICS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,PRODUCERS,PRODUCERS: (GENDER = FEMALE),COUNTY,27,27,MN,MINNESOTA,20,NORTH CENTRAL,057,057,HUBBARD,,,00000000,,,9000,UNITED STATES,"MINNESOTA, NORTH CENTRAL, HUBBARD",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,(D),,2017,,True,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,COUNTY,27,27,MN,MINNESOTA,20,NORTH CENTRAL,061,061,ITASCA,,,00000000,,,9000,UNITED STATES,"MINNESOTA, NORTH CENTRAL, ITASCA",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"2,818",15.8,2017,2818.0,False,TOTAL
CENSUS,DEMOGRAPHICS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,PRODUCERS,PRODUCERS: (GENDER = FEMALE),COUNTY,27,27,MN,MINNESOTA,20,NORTH CENTRAL,061,061,ITASCA,,,00000000,,,9000,UNITED STATES,"MINNESOTA, NORTH CENTRAL, ITASCA",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"1,373",,2017,1373.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,COUNTY,27,27,MN,MINNESOTA,20,NORTH CENTRAL,071,071,KOOCHICHING,,,00000000,,,9000,UNITED STATES,"MINNESOTA, NORTH CENTRAL, KOOCHICHING",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"3,829",15.8,2017,3829.0,False,TOTAL
CENSUS,DEMOGRAPHICS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,PRODUCERS,PRODUCERS: (GENDER = FEMALE),COUNTY,27,27,MN,MINNESOTA,20,NORTH CENTRAL,071,071,KOOCHICHING,,,00000000,,,9000,UNITED STATES,"MINNESOTA, NORTH CENTRAL, KOOCHICHING",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"3,138",,2017,3138.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,COUNTY,27,27,MN,MINNESOTA,20,NORTH CENTRAL,077,077,LAKE OF THE WOODS,,,00000000,,,9000,UNITED STATES,"MINNESOTA, NORTH CENTRAL, LAKE OF THE WOODS",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"32,859",15.8,2017,32859.0,False,TOTAL
CENSUS,DEMOGRAPHICS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,PRODUCERS,PRODUCERS: (GENDER = FEMALE),COUNTY,27,27,MN,MINNESOTA,20,NORTH CENTRAL,077,077,LAKE OF THE WOODS,,,00000000,,,9000,UNITED STATES,"MINNESOTA, NORTH CENTRAL, LAKE OF THE WOODS",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"9,660",,2017,9660.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,COUNTY,27,27,MN,MINNESOTA,30,NORTHEAST,137,137,ST. LOUIS,,,00000000,,,9000,UNITED STATES,"MINNESOTA, NORTHEAST, ST. LOUIS",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,(D),(D),2017,,True,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,COUNTY,27,27,MN,MINNESOTA,40,WEST CENTRAL,011,011,BIG STONE,,,00000000,,,9000,UNITED STATES,"MINNESOTA, WEST CENTRAL, BIG STONE",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"117,604",15.8,2017,117604.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,IRRIGATED,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"SOYBEANS, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,27,27,MN,MINNESOTA,40,WEST CENTRAL,011,011,BIG STONE,,,00000000,,,9000,UNITED STATES,"MINNESOTA, WEST CENTRAL, BIG STONE",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"1,358",50.0,2017,1358.0,False,IRRIGATED
