state,state_ansi,county,county_ansi,fips5,ag_district,ag_district_code,year,produced_soy,acres_planted,acres_harvested,production_bu,yield_bu_ac,yield_kg_ha,production_tonnes,area_harvested_ha,pcp04,pcp05,pcp06,pcp07,pcp08,pcp09,tmp04,tmp05,tmp06,tmp07,tmp08,tmp09,pcp_win,pcp_prevND,tmin04,tmin05,tmin09,tmin10,tmax07,tmax08,tmax_jja,pdsi06,pdsi07,pdsi08,pdsi_jja,pdsi_may,zndx07,zndx08,zndx_jja,pcp_grow,pcp_critical,pcp_summer,tmp_grow,tmp_critical,tmp_summer,tmax_critical,tmax_summer,tmp_range_crit,pcp_grow_cv,tmp_grow_sd,pdsi_critical,zndx_critical,drought_flag,severe_drought,hot_month_count,dry_month_count,heat_x_dry,pcp_grow_anom,pcp_grow_z,pcp_critical_anom,pcp_critical_z,pcp08_anom,pcp08_z,tmp_grow_anom,tmp_grow_z,tmp_critical_anom,tmp_critical_z,tmax_critical_anom,tmax_critical_z,tmax08_anom,tmax08_z,pdsi08_anom,pdsi08_z,zndx08_anom,zndx08_z,climate_normal_pcp,climate_normal_tmax,trend_slope,yield_trend,yield_anom,log_yield,n_years_county,in_balanced_panel,is_focal
IOWA,19,ADAIR,001,19001,SOUTHWEST,70,1990,1.0,66200.0,65800.0,2415000.0,36.7,2468.1104203840277,65725.4325,26628.3152436,0.97,5.34,6.96,5.43,2.09,1.08,47.9,56.4,70.6,72.6,72.3,67.2,2.44,0.48,36.1,45.5,54.6,38.5,82.2,82.5,81.8,1.86,2.39,-0.31,1.3133333333333332,1.39,2.18,-0.92,1.0366666666666668,21.87,7.52,14.48,64.49999999999999,72.44999999999999,71.83333333333333,82.35,81.8,35.8,0.7069608052051964,10.120474297185876,1.04,0.6300000000000001,0,0,0,1,75.762,-2.2184090909090948,-0.3867778958307925,-0.4653030303030299,-0.1301807201882905,-2.0788636363636366,-0.8390438480075423,-0.450000000000017,-0.278368018763699,-0.7659090909091049,-0.3243024840928529,-2.687500000000014,-0.8465496506471203,-1.3780303030303005,-0.3920098452392712,-0.4712878787878788,-0.1776439835517305,-0.9479545454545456,-0.4271221609716076,7.985303030303029,85.03750000000001,0.47517059992104155,38.31108689637131,-1.6110868963713045,3.6027767550605247,44,1,0
IOWA,19,ADAIR,001,19001,SOUTHWEST,70,1991,1.0,69400.0,68900.0,2920000.0,42.4,2851.440921642581,79469.26,27882.8407338,7.53,4.13,6.41,3.1,3.7,1.57,51.5,64.4,72.0,73.3,71.3,63.2,2.26,3.64,40.7,54.9,50.6,37.6,84.1,82.4,82.86666666666666,2.06,1.84,1.64,1.846666666666667,1.85,-0.02,-0.03,0.3866666666666666,26.44,6.800000000000001,13.21,65.95,72.3,72.2,83.25,82.86666666666666,39.15,0.4981958473882413,8.222104353509506,1.74,-0.025,0,0,0,0,2.4975,2.351590909090909,0.409998042020408,-1.1853030303030287,-0.3316195942797124,-0.4688636363636362,-0.1892366304186683,1.0,0.6185955972526411,-0.9159090909090964,-0.3878157302356621,-1.7875000000000083,-0.5630539536862239,-1.4780303030302946,-0.4204569588025372,1.478712121212121,0.557375488658773,-0.0579545454545454,-0.0261127190236777,7.985303030303029,85.03750000000001,0.47517059992104155,38.786257496292365,3.613742503707634,3.7471483622379123,44,1,0
IOWA,19,ADAIR,001,19001,SOUTHWEST,70,1992,1.0,70000.0,69800.0,2902000.0,41.6,2797.6401495361183,78979.381,28247.0578116,4.18,1.54,0.94,7.89,1.89,11.27,47.0,60.3,67.3,69.4,65.7,61.5,4.48,5.85,35.6,47.6,50.2,39.4,78.9,76.2,78.33333333333333,-1.79,1.15,0.7,0.0199999999999999,-0.77,3.44,-0.99,-0.2766666666666666,27.71,9.78,10.72,61.86666666666667,67.55000000000001,67.46666666666665,77.55000000000001,78.33333333333333,32.750000000000014,0.895865824167674,8.056963861571349,0.925,1.225,0,0,0,1,76.77450000000002,3.6215909090909086,0.6314215521015949,1.79469696969697,0.5021135234875621,-2.2788636363636368,-0.9197652414968436,-3.083333333333336,-1.9073364248623117,-5.665909090909082,-2.3990685247580608,-7.487499999999997,-2.35852670110522,-7.678030303030297,-2.184177999725134,0.5387121212121212,0.2030584097470431,-1.0179545454545456,-0.4586622294394223,7.985303030303029,85.03750000000001,0.47517059992104155,39.26142809621342,2.3385719037865798,3.728100167267218,44,1,0
IOWA,19,ADAIR,001,19001,SOUTHWEST,70,1993,1.0,77000.0,76700.0,2406000.0,31.4,2111.680305178704,65480.493,31039.3887414,1.96,6.51,6.28,12.06,10.06,4.21,45.4,59.4,67.3,72.3,71.9,57.6,4.52,6.379999999999999,34.8,49.1,46.9,39.1,80.6,81.7,79.96666666666665,3.68,6.06,7.33,5.69,3.5,8.28,5.67,5.193333333333333,41.080000000000005,22.12,28.4,62.31666666666666,72.1,70.5,81.15,79.96666666666665,38.150000000000006,0.5416719891281432,10.327326210915713,6.695,6.975,0,0,0,0,-460.1205000000001,16.991590909090913,2.9624706306728306,14.134696969696972,3.954552004443325,5.891136363636364,2.377703682541106,-2.63333333333334,-1.6289684060986258,-1.1159090909090992,-0.4725000584260804,-3.887500000000003,-1.224543913261643,-2.178030303030297,-0.6195867537454117,7.168712121212121,2.7021246152627554,5.642045454545454,2.5421499990698053,7.985303030303029,85.03750000000001,0.47517059992104155,39.73659869613448,-8.33659869613448,3.4468078929142076,44,1,0
IOWA,19,ADAIR,001,19001,SOUTHWEST,70,1994,1.0,77000.0,76900.0,3831000.0,49.8,3349.098063627372,104262.5805,31120.325869800003,2.84,1.62,6.84,4.27,2.87,2.39,50.5,61.0,70.6,70.6,69.8,64.1,2.13,1.38,37.2,48.0,51.7,42.2,81.8,81.5,81.36666666666666,1.9,2.11,1.81,1.94,1.55,1.24,-0.26,0.8333333333333334,20.83,7.14,13.98,64.43333333333334,70.19999999999999,70.33333333333333,81.65,81.36666666666666,34.7,0.5364572579034854,7.885345056918348,1.96,0.49,0,0,0,0,21.229000000000003,-3.2584090909090904,-0.568101085188614,-0.8453030303030298,-0.2364956815143188,-1.2988636363636363,-0.5242304133992679,-0.5166666666666657,-0.3196077252471973,-3.015909090909105,-1.2770011762350446,-3.387500000000003,-1.0670463038389235,-2.3780303030303003,-0.6764809808719479,1.6487121212121212,0.6214541093130221,-0.2879545454545454,-0.1297443725607832,7.985303030303029,85.03750000000001,0.47517059992104155,40.21176929605542,9.588230703944575,3.9080149840306073,44,1,0
IOWA,19,ADAIR,001,19001,SOUTHWEST,70,1995,1.0,86000.0,85800.0,2633000.0,30.7,2064.6046295855485,71658.4115,34722.0280836,5.54,5.56,3.81,4.9,1.63,2.41,45.9,55.9,68.9,74.3,76.4,61.1,2.89,2.6900000000000004,34.9,46.0,48.6,39.6,85.5,86.7,83.7,2.14,2.38,-0.67,1.2833333333333332,2.65,1.39,-2.01,-0.4466666666666666,23.85,6.53,10.34,63.75,75.35,73.2,86.1,83.7,41.99999999999999,0.4178305093689912,11.705682380792677,0.855,-0.3099999999999999,0,0,0,1,173.06099999999998,-0.2384090909090908,-0.0415664391687839,-1.4553030303030292,-0.4071591720639958,-2.5388636363636365,-1.0247030530329349,-1.2000000000000028,-0.7423147167031711,2.134090909090901,0.9036202746681964,1.0624999999999858,0.3346824200232738,2.8219696969697026,0.8027689244179719,-0.8312878787878788,-0.3133398861136696,-2.037954545454545,-0.9182460842561508,7.985303030303029,85.03750000000001,0.47517059992104155,40.68693989597648,-9.98693989597648,3.4242626545931514,44,1,0
IOWA,19,ADAIR,001,19001,SOUTHWEST,70,1996,1.0,96000.0,95800.0,3550000.0,37.1,2495.01080643726,96615.025,38768.8845036,2.43,9.02,5.96,3.37,2.42,3.85,47.1,57.3,69.4,71.3,70.2,60.5,2.26,2.39,33.5,48.7,49.3,39.9,81.9,80.3,80.60000000000001,1.87,1.81,1.34,1.6733333333333336,1.67,0.4,-0.85,0.22,27.050000000000004,5.79,11.75,62.63333333333333,70.75,70.3,81.1,80.60000000000001,36.5,0.5687401845135732,9.512447984965103,1.5750000000000002,-0.2249999999999999,0,0,0,1,68.93499999999999,2.961590909090912,0.5163510665475928,-2.195303030303029,-0.6141935704357353,-1.7488636363636365,-0.7058535487501955,-2.31666666666667,-1.433079800301954,-2.465909090909093,-1.044119273711393,-3.937500000000014,-1.2402936742039183,-3.578030303030303,-1.0178463436311609,1.1787121212121212,0.4442955698571571,-0.8779545454545454,-0.3955820925037928,7.985303030303029,85.03750000000001,0.47517059992104155,41.16211049589754,-4.062110495897535,3.6136169696133895,44,1,0
IOWA,19,ADAIR,001,19001,SOUTHWEST,70,1997,1.0,95900.0,94500.0,3791000.0,40.1,2696.7637018364985,103173.9605,38242.793169,4.05,3.96,2.59,1.16,2.05,2.75,44.5,55.1,70.6,74.6,70.8,65.1,2.1500000000000004,3.65,33.6,43.0,52.7,40.9,85.9,82.1,83.5,-0.66,-1.43,-2.04,-1.3766666666666667,1.75,-2.5,-2.28,-2.2566666666666664,16.56,3.21,5.8,63.44999999999999,72.69999999999999,72.0,84.0,83.5,37.2,0.4033700712853368,11.49795634015019,-1.735,-2.39,1,0,0,2,191.52,-7.528409090909093,-1.3125722568789042,-4.7753030303030295,-1.3360162025966646,-2.1188636363636366,-0.8551881267054026,-1.5000000000000142,-0.9278933958789704,-0.5159090909091049,-0.2184470738548316,-1.0375000000000083,-0.3268075395521451,-1.778030303030306,-0.5057982994923435,-2.2012878787878787,-0.8297381819743823,-2.307954545454545,-1.0399006340605788,7.985303030303029,85.03750000000001,0.47517059992104155,41.637281095818594,-1.5372810958185923,3.6913763343125234,44,1,0
IOWA,19,ADAIR,001,19001,SOUTHWEST,70,1998,1.0,95100.0,94500.0,4098000.0,43.4,2918.6918867756613,111529.119,38242.793169,2.21,5.37,8.25,5.93,3.7,1.09,49.5,65.1,67.0,74.6,73.5,69.5,3.92,2.62,39.1,54.2,57.1,43.0,84.4,83.2,81.53333333333335,1.99,2.6,2.45,2.3466666666666667,0.95,2.46,0.33,2.063333333333333,26.55,9.63,17.88,66.53333333333333,74.05,71.7,83.80000000000001,81.53333333333335,33.750000000000014,0.5922693480376813,9.108384415837238,2.5250000000000004,1.395,0,0,0,0,-27.654000000000003,2.461590909090905,0.4291764562794077,1.6446969696969695,0.4601470913851824,-0.4688636363636362,-0.1892366304186683,1.5833333333333286,0.9794430289833456,0.8340909090909037,0.3531721414304869,-1.2374999999999972,-0.3898065833212292,-0.6780303030302974,-0.1928800502963966,2.288712121212121,0.8626912694231362,0.3020454545454545,0.1360933473822264,7.985303030303029,85.03750000000001,0.47517059992104155,42.11245169573965,1.2875483042603477,3.770459441106359,44,1,0
IOWA,19,ADAIR,001,19001,SOUTHWEST,70,1999,1.0,101000.0,100800.0,4249000.0,42.2,2837.990728615966,115638.6595,40792.3127136,6.26,6.48,4.86,2.87,3.87,2.45,49.8,59.7,69.1,77.5,70.5,61.2,2.13,2.22,39.8,49.7,48.2,36.1,87.8,81.6,82.73333333333333,1.79,-0.2,-0.2,0.4633333333333334,1.93,-0.6,-0.06,-0.16,26.790000000000003,6.74,11.6,64.63333333333334,74.0,72.36666666666666,84.69999999999999,82.73333333333333,42.54999999999998,0.3800342596797869,9.757800298564565,-0.2,-0.3299999999999999,0,0,0,0,5.081999999999999,2.7015909090909105,0.471020269208137,-1.2453030303030292,-0.3484061671206643,-0.2988636363636363,-0.1206234459527624,-0.3166666666666629,-0.1958886057966673,0.7840909090909065,0.3320010593828839,-0.3375000000000199,-0.1063108863603417,-2.278030303030306,-0.6480338673086818,-0.3612878787878788,-0.1361813466578046,-0.0879545454545454,-0.0396298912241697,7.985303030303029,85.03750000000001,0.47517059992104155,42.58762229566071,-0.38762229566070516,3.742420221041966,44,1,0
IOWA,19,ADAIR,001,19001,SOUTHWEST,70,2000,1.0,102000.0,101800.0,4070000.0,40.0,2690.0386053231905,110767.085,41196.9983556,1.7,1.92,6.09,4.55,1.47,1.4,50.3,63.8,68.6,72.6,74.4,66.0,2.77,1.8,36.5,50.9,51.9,43.3,82.0,85.2,82.46666666666665,-2.78,-2.25,-2.82,-2.6166666666666667,-3.4,0.71,-2.39,-0.2866666666666668,17.130000000000003,6.02,12.11,65.95,73.5,71.86666666666666,83.6,82.46666666666665,36.0,0.6931618243280707,8.627803892068945,-2.535,-0.8400000000000001,1,0,0,1,199.804,-6.95840909090909,-1.213193201173174,-1.9653030303030297,-0.5498450412120867,-2.6988636363636367,-1.0892801678243758,1.0,0.6185955972526411,0.2840909090909065,0.1202902389068412,-1.4375000000000142,-0.4528056270903222,1.3219696969697026,0.3760622209689568,-2.9812878787878785,-1.1237459708585835,-2.417954545454545,-1.0894635987957164,7.985303030303029,85.03750000000001,0.47517059992104155,43.062792895581765,-3.062792895581765,3.6888794541139363,44,1,0
IOWA,19,ADAIR,001,19001,SOUTHWEST,70,2001,1.0,99000.0,98400.0,3856000.0,39.2,2636.237833216727,104942.968,39821.0671728,3.91,7.51,3.65,2.45,1.46,5.22,54.1,61.1,68.4,75.9,73.7,61.9,5.5,3.4,40.7,50.7,50.2,38.9,86.2,85.8,83.73333333333333,-0.27,-0.58,-1.39,-0.7466666666666666,1.84,-1.02,-2.61,-1.4799999999999998,24.2,3.91,7.56,65.85,74.80000000000001,72.66666666666667,86.0,83.73333333333333,41.45,0.5292855180526334,8.310896461874616,-0.985,-1.815,0,0,0,2,224.46,0.111590909090907,0.0194557880189443,-4.075303030303029,-1.1401728527855597,-2.7088636363636365,-1.0933162374988408,0.8999999999999915,0.5567360375273718,1.584090909090918,0.6707383721445568,0.9624999999999916,0.3031828981387318,1.9219696969696969,0.5467449023485612,-1.5512878787878788,-0.5847316912375479,-2.637954545454545,-1.188589528265991,7.985303030303029,85.03750000000001,0.47517059992104155,43.53796349550271,-4.337963495502706,3.6686767467964168,44,1,0
IOWA,19,ADAIR,001,19001,SOUTHWEST,70,2002,1.0,97000.0,96300.0,4547000.0,47.2,3174.245554281365,123748.8785,38971.2273246,3.27,4.3,1.88,3.3,4.39,1.8,50.0,57.6,72.9,76.7,71.5,66.1,1.86,1.54,37.4,45.7,53.2,36.0,87.9,82.7,84.86666666666667,-2.05,-2.2,-2.06,-2.103333333333333,-1.22,-1.08,-0.25,-1.403333333333333,18.94,7.689999999999999,9.57,65.8,74.1,73.7,85.30000000000001,84.86666666666667,40.70000000000001,0.3565014487518204,10.185087137575213,-2.13,-0.665,1,0,0,0,21.325000000000003,-5.148409090909091,-0.897621112002349,-0.2953030303030299,-0.0826187638055937,0.2211363636363632,0.0892521771194202,0.8499999999999943,0.5258062576647414,0.8840909090909008,0.3743432234780899,0.2625000000000028,0.0826862449469284,-1.1780303030302974,-0.335115618112735,-2.2212878787878787,-0.8372768432278234,-0.2779545454545454,-0.1252386484939525,7.985303030303029,85.03750000000001,0.47517059992104155,44.013134095423766,3.186865904576237,3.8543938925915096,44,1,0
IOWA,19,ADAIR,001,19001,SOUTHWEST,70,2003,1.0,101000.0,100600.0,2822000.0,28.1,1889.7521202395408,76802.141,40711.3755852,4.45,5.13,4.19,2.71,1.1,3.0,51.6,58.2,67.0,74.2,75.4,61.2,1.49,0.26,40.1,46.9,47.7,40.0,85.7,88.3,84.0,-1.51,-1.52,-2.28,-1.7700000000000002,-1.62,-0.5,-2.74,-1.1366666666666667,20.58,3.81,8.0,64.6,74.80000000000001,72.2,87.0,84.0,43.15,0.4253003826393114,9.338950690521928,-1.9,-1.62,1,0,1,1,238.38,-3.5084090909090904,-0.6116883903227059,-4.175303030303029,-1.168150474187146,-3.0688636363636363,-1.2386147457795826,-0.3500000000000085,-0.2165084590384296,1.584090909090918,0.6707383721445568,1.9624999999999917,0.6181781169841702,4.421969696969697,1.257922741430253,-2.4412878787878785,-0.920202117015675,-2.7679545454545456,-1.24716394113479,7.985303030303029,85.03750000000001,0.47517059992104155,44.48830469534482,-16.38830469534482,3.3357695763397,44,1,0
