county_ansi,year,pcp04,pcp05,pcp06,pcp07,pcp08,pcp09,tmp04,tmp05,tmp06,tmp07,tmp08,tmp09,pcp_win,pcp_prevND,tmin04,tmin05,tmin09,tmin10,tmax07,tmax08,tmax_jja,pdsi06,pdsi07,pdsi08,pdsi_jja,pdsi_may,zndx07,zndx08,zndx_jja,pcp_grow,pcp_critical,pcp_summer,tmp_grow,tmp_critical,tmp_summer,tmax_critical,tmax_summer,tmp_range_crit,pcp_grow_cv,tmp_grow_sd,pdsi_critical,zndx_critical,drought_flag,severe_drought,hot_month_count,dry_month_count,heat_x_dry,pcp_grow_anom,pcp_grow_z,pcp_critical_anom,pcp_critical_z,pcp08_anom,pcp08_z,tmp_grow_anom,tmp_grow_z,tmp_critical_anom,tmp_critical_z,tmax_critical_anom,tmax_critical_z,tmax08_anom,tmax08_z,pdsi08_anom,pdsi08_z,zndx08_anom,zndx08_z,climate_normal_pcp,climate_normal_tmax
001,1905,4.32,5.11,7.19,3.16,4.38,5.85,46.6,58.4,70.3,69.8,73.8,65.1,3.65,1.3099999999999998,33.6,45.6,53.9,36.9,81.7,85.9,83.33333333333334,1.62,1.56,1.56,1.58,1.03,0.33,0.48,0.9666666666666668,30.009999999999998,7.54,14.73,64.0,71.8,71.3,83.80000000000001,83.33333333333334,38.40000000000001,0.2793789951163322,10.046890066085124,1.56,0.405,0,0,0,0,-40.224000000000004,5.921590909090906,1.0324247593352398,-0.4453030303030294,-0.12458519590797316,0.21113636363636346,0.0852161074449553,-0.9500000000000028,-0.5876658173900108,-1.4159090909090963,-0.5995265507117047,-1.2374999999999972,-0.3898065833212292,2.0219696969697054,0.5751920159118313,1.3987121212121212,0.5272208436450088,0.45204545454545453,0.2036792083846865,7.9853030303030295,85.03750000000001
001,1906,3.18,2.27,4.36,3.52,2.79,4.0,52.4,61.4,68.2,70.4,73.8,65.9,2.57,2.9400000000000004,39.7,48.0,54.0,37.2,83.8,86.0,83.93333333333334,-0.63,-0.47,-0.81,-0.6366666666666667,-0.59,0.27,-1.16,-0.3966666666666666,20.12,6.3100000000000005,10.670000000000002,65.35000000000001,72.1,70.80000000000001,84.9,83.93333333333334,39.300000000000004,0.23023465369704144,7.597828637183127,-0.64,-0.44499999999999995,0,0,0,0,98.484,-3.968409090909091,-0.6918890317694352,-1.675303030303029,-0.4687099391474858,-1.3788636363636364,-0.5565189707949884,0.4000000000000057,0.24743823890105995,-1.1159090909090992,-0.4725000584260804,-0.13750000000000284,-0.04331184259124868,2.1219696969696997,0.6036391294750973,-0.9712878787878788,-0.36611051488775703,-1.1879545454545455,-0.5352595385755438,7.9853030303030295,85.03750000000001
001,1907,1.47,2.9,6.43,7.32,4.36,2.73,41.6,54.4,67.2,74.8,71.7,63.4,3.61,3.42,29.0,41.3,51.3,37.3,86.4,83.6,82.86666666666666,0.59,1.77,1.92,1.4266666666666663,-0.68,3.72,1.01,2.1666666666666665,25.21,11.68,18.11,62.18333333333333,73.25,71.23333333333333,85.0,82.86666666666666,40.7,0.5431080413561251,12.334085562645763,1.845,2.365,0,0,0,0,-85.85,1.1215909090909086,0.19554850076067584,3.6946969696969703,1.033688330117704,0.19113636363636388,0.07714396809602536,-2.766666666666673,-1.7114478190656441,0.03409090909090651,0.014434828668819991,-0.037500000000008527,-0.011812320706706627,-0.27803030303030596,-0.07909159604332838,1.758712121212121,0.6629167462069478,0.9820454545454546,0.44248258392671214,7.9853030303030295,85.03750000000001
001,1908,1.36,9.0,6.52,3.69,6.42,0.89,51.0,59.9,67.4,73.2,70.5,67.4,3.81,2.45,38.4,48.5,54.0,40.0,85.1,82.2,81.60000000000001,2.6,2.51,3.06,2.723333333333333,2.22,0.53,2.41,1.59,27.880000000000003,10.11,16.63,64.89999999999999,71.85,70.36666666666667,83.65,81.60000000000001,36.650000000000006,0.690247913441107,8.135846606223597,2.785,1.4700000000000002,0,0,0,0,-201.59650000000002,3.7915909090909103,0.6610609195927777,2.12469696969697,0.5944396741127973,2.2511363636363635,0.9085743210358266,-0.05000000000001137,-0.03092977986263909,-1.3659090909090992,-0.5783554686641017,-1.3875000000000028,-0.4370558661480467,-1.6780303030302974,-0.4773511859290734,2.8987121212121214,1.0926204376530886,2.382045454545455,1.0732839532830063,7.9853030303030295,85.03750000000001
001,1909,4.88,4.63,6.94,4.92,0.98,4.14,44.2,58.4,69.4,73.2,76.1,62.6,3.46,1.43,32.6,45.5,51.8,38.1,84.0,88.8,84.3,3.35,3.56,2.45,3.12,3.0,1.66,-2.23,0.4666666666666666,26.49,5.9,12.84,63.98333333333333,74.65,72.9,86.4,84.3,41.45,0.4388263613539797,11.709554503339,3.005,-0.28500000000000003,0,0,1,1,192.672,2.4015909090909062,0.41871550304722593,-2.085303030303029,-0.5834181868939902,-3.1888636363636365,-1.2870475818731635,-0.9666666666666757,-0.5979757440108919,1.4340909090909122,0.6072251260017416,1.3624999999999972,0.429180985676909,4.921969696969697,1.4001583092465915,2.2887121212121215,0.8626912694231362,-2.2579545454545453,-1.0173720137264255,7.9853030303030295,85.03750000000001
001,1910,1.04,4.02,2.39,1.36,6.12,4.88,52.4,54.9,69.0,74.5,71.8,62.6,4.39,7.949999999999999,38.0,41.9,51.2,41.2,89.1,84.6,85.46666666666665,-2.39,-3.0,-2.39,-2.5933333333333337,-1.87,-2.56,0.9,-1.26,19.81,7.48,9.870000000000001,64.2,73.15,71.76666666666667,86.85,85.46666666666665,40.64999999999999,0.6157650903498273,9.112409121631886,-2.6950000000000003,-0.8300000000000001,1,0,1,1,-78.16499999999999,-4.2784090909090935,-0.7459372901357095,-0.505303030303029,-0.1413717687489249,1.9511363636363637,0.7874922308018749,-0.75,-0.46394669793948085,-0.06590909090908781,-0.02790733542638612,1.8124999999999858,0.5709288341573527,0.721969696969694,0.20537953958934835,-2.5512878787878788,-0.9616647539096009,0.8720454545454546,0.39291961919157475,7.9853030303030295,85.03750000000001
001,1911,3.56,4.33,0.74,1.08,3.69,2.88,46.8,64.2,75.8,76.3,72.8,67.2,4.13,0.75,34.8,51.2,53.9,37.8,91.2,86.7,89.46666666666665,-2.3,-3.25,-3.42,-2.99,-0.99,-3.57,-1.52,-3.106666666666667,16.28,4.77,5.51,67.18333333333334,74.55,74.96666666666665,88.95,89.46666666666665,43.10000000000001,0.5435070485852307,11.075092174183775,-3.335,-2.545,1,1,1,1,135.204,-7.808409090909091,-1.3613900386290867,-3.21530303030303,-0.8995653087319168,-0.4788636363636365,-0.1932727000931335,2.2333333333333343,1.3815301671975657,1.3340909090909037,0.5648829619065295,3.9124999999999943,1.2324187937327762,2.8219696969697026,0.8027689244179719,-3.5812878787878786,-1.3499058084618156,-1.5479545454545456,-0.6974656049814479,7.9853030303030295,85.03750000000001
001,1912,3.87,2.33,3.15,2.18,3.87,5.36,49.6,63.2,66.1,75.6,71.5,60.7,4.75,3.44,38.0,49.9,50.0,39.3,89.6,83.8,84.13333333333333,-1.87,-2.25,-2.26,-2.1266666666666665,-1.65,-1.73,-0.71,-1.1966666666666663,20.759999999999998,6.050000000000001,9.2,64.45,73.55,71.06666666666666,86.69999999999999,84.13333333333333,42.04999999999999,0.3409326762167557,9.08729882858487,-2.255,-1.22,1,0,1,1,61.55699999999999,-3.328409090909094,-0.5803055306261604,-1.9353030303030287,-0.5414517547916105,-0.29886363636363633,-0.12062344595276243,-0.5,-0.30929779862632056,0.33409090909090366,0.14146132095444433,1.66249999999998,0.5236795513305351,-0.07803030303030312,-0.022197368916792224,-2.4212878787878784,-0.9126634557622338,-0.7379545454545454,-0.3325019555681634,7.9853030303030295,85.03750000000001
001,1913,2.97,6.83,4.11,1.01,2.44,3.5,50.0,60.1,71.1,77.0,78.6,63.7,2.15,1.1,37.3,48.6,51.5,37.4,91.0,93.6,89.43333333333332,-0.24,-1.02,-1.81,-1.0233333333333334,1.53,-2.43,-2.68,-1.94,20.86,3.45,7.5600000000000005,66.74999999999999,77.8,75.56666666666666,92.3,89.43333333333332,47.849999999999994,0.5616166490410385,10.940703816482738,-1.415,-2.555,0,0,2,2,247.364,-3.228409090909093,-0.5628706085725235,-4.535303030303029,-1.2688699112328572,-1.7288636363636365,-0.6977814094012653,1.799999999999983,1.1134720750547435,4.584090909090904,1.9410032950008063,7.262499999999989,2.2876527768649932,9.721969696969694,2.765619760283439,-1.971287878787879,-0.7430435775598102,-2.7079545454545455,-1.220129596733806,7.9853030303030295,85.03750000000001
001,1914,2.83,1.62,4.74,2.11,2.53,8.47,48.2,62.3,73.6,77.0,74.7,64.5,4.21,3.59,36.3,48.9,52.5,43.9,90.8,88.9,88.66666666666667,-0.98,-1.54,-2.12,-1.5466666666666669,-0.83,-1.99,-2.21,-1.6366666666666667,22.3,4.64,9.379999999999999,66.71666666666667,75.85,75.10000000000001,89.85,88.66666666666667,41.64999999999999,0.6892634298221842,10.808777297486827,-1.83,-2.1,1,0,2,1,198.56849999999997,-1.7884090909090915,-0.31180773100015385,-3.34530303030303,-0.9359362165539791,-1.6388636363636366,-0.66145678233108,1.7666666666666657,1.0928522218129988,2.634090909090901,1.115331095144239,4.812499999999986,1.515914490693668,5.021969696969705,1.4286054228098615,-2.2812878787878788,-0.8598928269881466,-2.2379545454545453,-1.008360565592764,7.9853030303030295,85.03750000000001
001,1915,2.0,9.13,3.34,11.85,3.09,5.06,56.7,56.7,65.5,68.8,65.1,63.3,5.3100000000000005,1.64,43.3,44.4,52.3,41.2,79.6,77.1,78.03333333333333,1.97,4.52,4.2,3.563333333333333,2.48,8.24,0.46,2.646666666666667,34.47,14.94,18.28,62.68333333333333,66.94999999999999,66.46666666666667,78.35,78.03333333333333,31.599999999999994,0.6788804081987556,4.963231474217845,4.359999999999999,4.3500000000000005,0,0,0,0,-36.041,10.381590909090907,1.8100222829274395,6.95469696969697,1.9457587878094207,-1.0788636363636366,-0.4354368805610368,-2.266666666666673,-1.4021500204393236,-6.265909090909105,-2.6531215093293214,-6.687500000000014,-2.106530526028874,-6.778030303030306,-1.928153977655727,4.0387121212121215,1.522324129099229,0.43204545454545457,0.1946677602510252,7.9853030303030295,85.03750000000001
001,1916,2.52,4.43,2.89,1.39,1.67,3.51,46.2,60.0,65.1,79.9,74.5,62.4,3.2,2.04,33.8,47.3,48.6,37.6,94.2,87.9,86.63333333333333,-0.73,-1.46,-2.3,-1.4966666666666668,-0.41,-2.41,-2.96,-2.16,16.41,3.0599999999999996,5.95,64.68333333333334,77.2,73.16666666666667,91.05000000000001,86.63333333333333,47.95000000000001,0.41647087677708405,11.805662483175889,-1.88,-2.685,1,0,1,2,269.50800000000004,-7.678409090909092,-1.338724639959359,-4.92530303030303,-1.3779826346990443,-2.4988636363636365,-1.0085587743350746,-0.2666666666666657,-0.16495882593403705,3.9840909090909093,1.6869503104295576,6.012500000000003,1.8939087533081995,4.021969696969705,1.1441342871771847,-2.4612878787878785,-0.927740778269116,-2.9879545454545453,-1.3462898706050646,7.9853030303030295,85.03750000000001
001,1917,5.4,3.95,8.57,1.03,2.6,1.13,44.6,54.7,65.5,74.4,69.2,62.6,1.8,2.89,33.4,41.8,50.5,30.4,87.7,82.1,82.3,2.25,-0.67,-1.03,0.1833333333333333,1.08,-2.01,-1.28,0.1866666666666667,22.680000000000003,3.63,12.2,61.83333333333334,71.80000000000001,69.7,84.9,82.3,44.45,0.7628484749243516,10.715347249000692,-0.8500000000000001,-1.645,0,0,0,1,108.67200000000001,-1.408409090909089,-0.24555502719633374,-4.35530303030303,-1.2185101927100017,-1.5688636363636363,-0.6332042946098244,-3.11666666666666,-1.9279562781040607,-1.4159090909090821,-0.5995265507116987,-0.13750000000000284,-0.04331184259124868,-1.778030303030306,-0.5057982994923435,-1.191287878787879,-0.4490357886756088,-1.3079545454545456,-0.5893282273775118,7.9853030303030295,85.03750000000001
001,1918,1.54,6.22,4.4,1.63,2.87,1.29,44.0,65.2,72.8,74.4,77.8,59.6,2.63,0.7,30.8,50.7,45.8,43.8,88.4,92.1,88.66666666666667,-3.77,-4.18,-4.53,-4.16,-3.82,-2.4,-2.36,-1.923333333333333,17.95,4.5,8.9,65.63333333333334,76.1,75.0,90.25,88.66666666666667,45.45,0.6563371145903337,12.496666222103665,-4.355,-2.38,1,1,2,1,212.98999999999998,-6.138409090909093,-1.0702268403333532,-3.4853030303030295,-0.9751048865162,-1.2988636363636363,-0.5242304133992679,0.6833333333333371,0.4227069914559738,2.884090909090901,1.2211865053822604,5.2124999999999915,1.641912578231845,8.221969696969694,2.3389130568344236,-4.691287878787879,-1.7683015080277946,-2.387954545454545,-1.0759464265952243,7.9853030303030295,85.03750000000001
001,1919,7.51,3.47,7.62,2.51,2.1,7.18,47.7,58.3,71.3,77.4,71.4,68.0,3.59,2.62,37.4,46.1,55.2,39.0,90.2,84.1,85.59999999999998,2.77,2.18,1.4,2.1166666666666667,2.21,-0.91,-1.66,-0.0733333333333333,30.39,4.609999999999999,12.229999999999999,65.68333333333334,74.4,73.36666666666666,87.15,85.59999999999998,40.050000000000004,0.5211833272525144,10.814696790325039,1.79,-1.285,0,0,1,1,144.669,6.301590909090908,1.09867746313906,-3.37530303030303,-0.9443295029744551,-2.0688636363636363,-0.8350077783330772,0.7333333333333343,0.4536367713186041,1.1840909090909122,0.5013697157637204,2.112499999999997,0.6654273998109878,0.22196969696969404,0.06314397177300998,1.238712121212121,0.46691155361748027,-1.6879545454545455,-0.7605457419170774,7.9853030303030295,85.03750000000001
001,1920,4.56,3.12,3.05,3.45,3.61,3.89,41.5,58.5,69.3,71.6,68.5,65.4,2.08,4.22,30.6,46.6,53.2,44.3,83.5,82.0,82.26666666666667,-0.67,-0.59,-0.57,-0.61,-0.21,0.04,-0.13,-0.5099999999999999,21.68,7.0600000000000005,10.11,62.46666666666666,70.05,69.8,82.75,82.26666666666667,34.0,0.1545922892259762,11.229010048382122,-0.58,-0.045,0,0,0,0,10.7575,-2.4084090909090925,-0.41990424773270196,-0.925303030303029,-0.2588777786355878,-0.5588636363636366,-0.22556125748885394,-2.4833333333333414,-1.5361790665107304,-3.1659090909090963,-1.3405144223778538,-2.2875000000000085,-0.7205515631089431,-1.8780303030303003,-0.5342454130556095,-0.7312878787878787,-0.27564657984646423,-0.15795454545454546,-0.07116995969198447,7.9853030303030295,85.03750000000001
001,1921,2.64,2.79,3.92,3.5,3.76,6.64,51.3,63.2,74.3,77.6,72.4,67.6,2.03,2.51,37.9,50.9,54.4,40.2,90.2,85.2,87.2,-1.9,-1.96,-2.0,-1.9533333333333327,-1.61,-0.77,-0.73,-0.9533333333333333,23.25,7.26,11.18,67.73333333333333,75.0,74.76666666666667,87.7,87.2,40.400000000000006,0.3740342263715963,9.517072378975936,-1.98,-0.75,1,0,1,0,64.021,-0.8384090909090922,-0.1461759714906048,-0.7253030303030297,-0.20292253583241518,-0.40886363636363665,-0.16502021237187817,2.7833333333333314,1.7217577456865165,1.7840909090909065,0.755422700334969,2.6624999999999943,0.838674770175978,1.3219696969697026,0.3760622209689568,-2.1612878787878786,-0.8146608594675002,-0.7579545454545454,-0.3415134037018248,7.9853030303030295,85.03750000000001
001,1922,2.76,4.14,3.01,6.25,6.32,2.4,50.0,62.5,71.9,71.3,73.5,66.5,2.2,0.4499999999999999,37.6,50.4,54.5,42.4,82.8,85.4,84.13333333333334,-1.51,0.84,1.48,0.2699999999999999,-1.02,2.53,2.17,0.9766666666666666,24.88,12.57,15.58,65.95,72.4,72.23333333333333,84.1,84.13333333333334,35.64999999999999,0.4234102232595469,8.804941794242595,1.16,2.3499999999999996,0,0,0,0,-182.49699999999999,0.7915909090909068,0.13801325798367423,4.584696969696971,1.2826891605918231,2.151136363636364,0.8682136242911761,1.0,0.6185955972526411,-0.8159090909090878,-0.34547356614045,-0.9375000000000142,-0.295308017667603,1.5219696969697054,0.43295644809549294,1.3187121212121211,0.4970661986312445,2.1420454545454546,0.9651465756790701,7.9853030303030295,85.03750000000001
001,1923,2.3,2.64,4.57,1.1,5.8,4.51,48.2,59.2,70.0,75.8,70.6,64.0,0.6799999999999999,3.06,34.7,46.9,52.8,37.1,87.9,82.0,83.39999999999999,-0.52,-1.21,0.31,-0.4733333333333333,-0.49,-2.24,0.94,-0.5133333333333335,20.92,6.9,11.469999999999999,64.63333333333333,73.19999999999999,72.13333333333334,84.95,83.39999999999999,40.0,0.5032383459631284,9.890129759849797,-0.44999999999999996,-0.6500000000000001,0,0,0,1,-79.853,-3.1684090909090905,-0.552409655340341,-1.085303030303029,-0.30364197287812605,1.6311363636363634,0.6583380012189931,-0.3166666666666771,-0.19588860579667614,-0.01590909090910486,-0.006736253378789081,-0.08750000000000568,-0.027562081648977655,-1.8780303030303003,-0.5342454130556095,0.1487121212121212,0.056054515304942445,0.9120454545454545,0.41094251545889743,7.9853030303030295,85.03750000000001
001,1924,1.48,1.36,10.75,2.51,4.64,3.53,50.2,54.3,66.8,70.1,71.7,58.2,1.83,0.5900000000000001,36.7,40.8,45.9,44.4,82.5,83.1,81.3,1.82,1.54,1.61,1.656666666666667,-1.91,-0.29,0.7,1.96,24.270000000000003,7.1499999999999995,17.9,61.88333333333333,70.9,69.53333333333332,82.8,81.3,37.65,0.8685858956911465,8.89526091054482,1.5750000000000002,0.205,0,0,0,0,-57.959999999999994,0.1815909090909109,0.03166023345649071,-0.83530303030303,-0.23369791937416032,0.47113636363636324,0.19015391898104664,-3.06666666666667,-1.8970264982414349,-2.315909090909088,-0.9806060275685777,-2.2375000000000114,-0.7048018021666721,-0.778030303030306,-0.22132716385966675,1.4487121212121212,0.5460674967786114,0.6720454545454545,0.30280513785496127,7.9853030303030295,85.03750000000001
001,1925,1.71,1.05,6.29,1.37,5.27,2.71,56.4,57.8,70.3,74.6,71.9,68.4,2.27,1.97,43.5,42.8,56.3,30.0,88.6,84.5,85.23333333333333,-2.54,-3.06,-2.62,-2.74,-3.15,-2.34,0.37,-0.3766666666666666,18.400000000000002,6.64,12.93,66.56666666666666,73.25,72.26666666666667,86.55,85.23333333333333,43.4,0.7167675153615045,7.622248137306125,-2.84,-0.9849999999999999,1,0,1,1,-32.0235,-5.68840909090909,-0.9917696910919872,-1.3453030303030298,-0.3763837885222509,1.1011363636363631,0.44442630847234504,1.61666666666666,1.000062882225099,0.03409090909090651,0.014434828668819991,1.5124999999999886,0.47643026850372205,0.6219696969696997,0.17693242602608228,-2.7812878787878788,-1.048359358324173,0.34204545454545454,0.15411624364954912,7.9853030303030295,85.03750000000001
