SOURCE_DESC,SECTOR_DESC,GROUP_DESC,COMMODITY_DESC,CLASS_DESC,PRODN_PRACTICE_DESC,UTIL_PRACTICE_DESC,STATISTICCAT_DESC,UNIT_DESC,SHORT_DESC,DOMAIN_DESC,DOMAINCAT_DESC,AGG_LEVEL_DESC,STATE_ANSI,STATE_FIPS_CODE,STATE_ALPHA,STATE_NAME,ASD_CODE,ASD_DESC,COUNTY_ANSI,COUNTY_CODE,COUNTY_NAME,REGION_DESC,ZIP_5,WATERSHED_CODE,WATERSHED_DESC,CONGR_DISTRICT_CODE,COUNTRY_CODE,COUNTRY_NAME,LOCATION_DESC,YEAR,FREQ_DESC,BEGIN_CODE,END_CODE,REFERENCE_PERIOD_DESC,WEEK_ENDING,LOAD_TIME,VALUE,CV_%,CENSUS_YEAR,VALUE_NUM,suppressed,series
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,COUNTY,17,17,IL,ILLINOIS,10,NORTHWEST,131,131,MERCER,,,00000000,,,9000,UNITED STATES,"ILLINOIS, NORTHWEST, MERCER",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"100,811",14.6,2017,100811.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,IRRIGATED,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"SOYBEANS, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,17,17,IL,ILLINOIS,10,NORTHWEST,131,131,MERCER,,,00000000,,,9000,UNITED STATES,"ILLINOIS, NORTHWEST, MERCER",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"2,849",13.9,2017,2849.0,False,IRRIGATED
CENSUS,DEMOGRAPHICS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,PRODUCERS,PRODUCERS: (GENDER = FEMALE),COUNTY,17,17,IL,ILLINOIS,10,NORTHWEST,131,131,MERCER,,,00000000,,,9000,UNITED STATES,"ILLINOIS, NORTHWEST, MERCER",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"32,521",,2017,32521.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,COUNTY,17,17,IL,ILLINOIS,10,NORTHWEST,141,141,OGLE,,,00000000,,,9000,UNITED STATES,"ILLINOIS, NORTHWEST, OGLE",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"91,873",14.6,2017,91873.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,IRRIGATED,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"SOYBEANS, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,17,17,IL,ILLINOIS,10,NORTHWEST,141,141,OGLE,,,00000000,,,9000,UNITED STATES,"ILLINOIS, NORTHWEST, OGLE",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,(D),(D),2017,,True,IRRIGATED
CENSUS,DEMOGRAPHICS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,PRODUCERS,PRODUCERS: (GENDER = FEMALE),COUNTY,17,17,IL,ILLINOIS,10,NORTHWEST,141,141,OGLE,,,00000000,,,9000,UNITED STATES,"ILLINOIS, NORTHWEST, OGLE",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"38,602",,2017,38602.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,COUNTY,17,17,IL,ILLINOIS,10,NORTHWEST,155,155,PUTNAM,,,00000000,,,9000,UNITED STATES,"ILLINOIS, NORTHWEST, PUTNAM",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"18,879",14.6,2017,18879.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,IRRIGATED,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"SOYBEANS, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,17,17,IL,ILLINOIS,10,NORTHWEST,155,155,PUTNAM,,,00000000,,,9000,UNITED STATES,"ILLINOIS, NORTHWEST, PUTNAM",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,(D),(D),2017,,True,IRRIGATED
CENSUS,DEMOGRAPHICS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,PRODUCERS,PRODUCERS: (GENDER = FEMALE),COUNTY,17,17,IL,ILLINOIS,10,NORTHWEST,155,155,PUTNAM,,,00000000,,,9000,UNITED STATES,"ILLINOIS, NORTHWEST, PUTNAM",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"6,746",,2017,6746.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,COUNTY,17,17,IL,ILLINOIS,10,NORTHWEST,161,161,ROCK ISLAND,,,00000000,,,9000,UNITED STATES,"ILLINOIS, NORTHWEST, ROCK ISLAND",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"49,141",14.6,2017,49141.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,IRRIGATED,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"SOYBEANS, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,17,17,IL,ILLINOIS,10,NORTHWEST,161,161,ROCK ISLAND,,,00000000,,,9000,UNITED STATES,"ILLINOIS, NORTHWEST, ROCK ISLAND",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"1,254",13.9,2017,1254.0,False,IRRIGATED
CENSUS,DEMOGRAPHICS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,PRODUCERS,PRODUCERS: (GENDER = FEMALE),COUNTY,17,17,IL,ILLINOIS,10,NORTHWEST,161,161,ROCK ISLAND,,,00000000,,,9000,UNITED STATES,"ILLINOIS, NORTHWEST, ROCK ISLAND",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"11,006",,2017,11006.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,COUNTY,17,17,IL,ILLINOIS,10,NORTHWEST,177,177,STEPHENSON,,,00000000,,,9000,UNITED STATES,"ILLINOIS, NORTHWEST, STEPHENSON",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"79,567",14.6,2017,79567.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,IRRIGATED,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"SOYBEANS, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,17,17,IL,ILLINOIS,10,NORTHWEST,177,177,STEPHENSON,,,00000000,,,9000,UNITED STATES,"ILLINOIS, NORTHWEST, STEPHENSON",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,(D),(D),2017,,True,IRRIGATED
CENSUS,DEMOGRAPHICS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,PRODUCERS,PRODUCERS: (GENDER = FEMALE),COUNTY,17,17,IL,ILLINOIS,10,NORTHWEST,177,177,STEPHENSON,,,00000000,,,9000,UNITED STATES,"ILLINOIS, NORTHWEST, STEPHENSON",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"31,191",,2017,31191.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,COUNTY,17,17,IL,ILLINOIS,10,NORTHWEST,195,195,WHITESIDE,,,00000000,,,9000,UNITED STATES,"ILLINOIS, NORTHWEST, WHITESIDE",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"91,218",14.6,2017,91218.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,IRRIGATED,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"SOYBEANS, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,17,17,IL,ILLINOIS,10,NORTHWEST,195,195,WHITESIDE,,,00000000,,,9000,UNITED STATES,"ILLINOIS, NORTHWEST, WHITESIDE",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"14,514",13.9,2017,14514.0,False,IRRIGATED
CENSUS,DEMOGRAPHICS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,PRODUCERS,PRODUCERS: (GENDER = FEMALE),COUNTY,17,17,IL,ILLINOIS,10,NORTHWEST,195,195,WHITESIDE,,,00000000,,,9000,UNITED STATES,"ILLINOIS, NORTHWEST, WHITESIDE",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"25,913",,2017,25913.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,COUNTY,17,17,IL,ILLINOIS,10,NORTHWEST,201,201,WINNEBAGO,,,00000000,,,9000,UNITED STATES,"ILLINOIS, NORTHWEST, WINNEBAGO",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"59,497",14.6,2017,59497.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,IRRIGATED,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"SOYBEANS, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,17,17,IL,ILLINOIS,10,NORTHWEST,201,201,WINNEBAGO,,,00000000,,,9000,UNITED STATES,"ILLINOIS, NORTHWEST, WINNEBAGO",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,456,13.9,2017,456.0,False,IRRIGATED
CENSUS,DEMOGRAPHICS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,PRODUCERS,PRODUCERS: (GENDER = FEMALE),COUNTY,17,17,IL,ILLINOIS,10,NORTHWEST,201,201,WINNEBAGO,,,00000000,,,9000,UNITED STATES,"ILLINOIS, NORTHWEST, WINNEBAGO",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"22,351",,2017,22351.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,COUNTY,17,17,IL,ILLINOIS,20,NORTHEAST,007,007,BOONE,,,00000000,,,9000,UNITED STATES,"ILLINOIS, NORTHEAST, BOONE",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"41,644",14.6,2017,41644.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,IRRIGATED,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"SOYBEANS, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,17,17,IL,ILLINOIS,20,NORTHEAST,007,007,BOONE,,,00000000,,,9000,UNITED STATES,"ILLINOIS, NORTHEAST, BOONE",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,(D),(D),2017,,True,IRRIGATED
CENSUS,DEMOGRAPHICS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,PRODUCERS,PRODUCERS: (GENDER = FEMALE),COUNTY,17,17,IL,ILLINOIS,20,NORTHEAST,007,007,BOONE,,,00000000,,,9000,UNITED STATES,"ILLINOIS, NORTHEAST, BOONE",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"10,742",,2017,10742.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,COUNTY,17,17,IL,ILLINOIS,20,NORTHEAST,031,031,COOK,,,00000000,,,9000,UNITED STATES,"ILLINOIS, NORTHEAST, COOK",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"5,168",14.6,2017,5168.0,False,TOTAL
CENSUS,DEMOGRAPHICS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,PRODUCERS,PRODUCERS: (GENDER = FEMALE),COUNTY,17,17,IL,ILLINOIS,20,NORTHEAST,031,031,COOK,,,00000000,,,9000,UNITED STATES,"ILLINOIS, NORTHEAST, COOK",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"1,916",,2017,1916.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,COUNTY,17,17,IL,ILLINOIS,20,NORTHEAST,037,037,DE KALB,,,00000000,,,9000,UNITED STATES,"ILLINOIS, NORTHEAST, DE KALB",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"135,822",14.6,2017,135822.0,False,TOTAL
CENSUS,DEMOGRAPHICS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,PRODUCERS,PRODUCERS: (GENDER = FEMALE),COUNTY,17,17,IL,ILLINOIS,20,NORTHEAST,037,037,DE KALB,,,00000000,,,9000,UNITED STATES,"ILLINOIS, NORTHEAST, DE KALB",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"52,752",,2017,52752.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,COUNTY,17,17,IL,ILLINOIS,20,NORTHEAST,043,043,DU PAGE,,,00000000,,,9000,UNITED STATES,"ILLINOIS, NORTHEAST, DU PAGE",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,423,14.6,2017,423.0,False,TOTAL
CENSUS,DEMOGRAPHICS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,PRODUCERS,PRODUCERS: (GENDER = FEMALE),COUNTY,17,17,IL,ILLINOIS,20,NORTHEAST,043,043,DU PAGE,,,00000000,,,9000,UNITED STATES,"ILLINOIS, NORTHEAST, DU PAGE",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,(D),,2017,,True,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,COUNTY,17,17,IL,ILLINOIS,20,NORTHEAST,063,063,GRUNDY,,,00000000,,,9000,UNITED STATES,"ILLINOIS, NORTHEAST, GRUNDY",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"108,998",14.6,2017,108998.0,False,TOTAL
CENSUS,DEMOGRAPHICS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,PRODUCERS,PRODUCERS: (GENDER = FEMALE),COUNTY,17,17,IL,ILLINOIS,20,NORTHEAST,063,063,GRUNDY,,,00000000,,,9000,UNITED STATES,"ILLINOIS, NORTHEAST, GRUNDY",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"41,636",,2017,41636.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,COUNTY,17,17,IL,ILLINOIS,20,NORTHEAST,089,089,KANE,,,00000000,,,9000,UNITED STATES,"ILLINOIS, NORTHEAST, KANE",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"66,495",14.6,2017,66495.0,False,TOTAL
CENSUS,DEMOGRAPHICS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,PRODUCERS,PRODUCERS: (GENDER = FEMALE),COUNTY,17,17,IL,ILLINOIS,20,NORTHEAST,089,089,KANE,,,00000000,,,9000,UNITED STATES,"ILLINOIS, NORTHEAST, KANE",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"12,437",,2017,12437.0,False,TOTAL
